SE,TC,Measurement,Measure,Min,Max,Average,StandardDeviation,PopulationVariance,Variance,Median,TrimmedMean (20%),WinshorizedMean (20%),GeometricMean,MAD,MADN,AverageConsumption,MeadianConsumption,AverageConsumption without baseline,MeadianConsumption without baseline
client,-product4close,15,Processor,1.19,175.47,16.34,5.35,31.53,18.16,329.67,329.68,6.54,13.15,25.57,9.9,1.79,2.65,170191.0,8851.92,3542.93,11.14,1.34,6034.91,365080.32
client,-product4close,15,Monitor,6254.92,6269.84,6260.23,6258.18,6261.77,2.1,4.4,4.41,6260.98,6260.26,6259.9,6260.23,1.23,1.82,1031.0,3391373.18,3391779.48,52.82,53.57,28614.34,1.459503936E7
client,-product4close,15,DUT,165.3,250.96,190.88,177.61,202.74,16.19,261.87,262.13,186.23,189.4,193.79,190.22,11.13,16.5,1031.0,103406.0,100886.94,60.35,55.7,32693.59,1.51753536E7
client,-product4close,16,Time (s),1581.0,542290.0,540.709,136489.5,407359.5,156315.304,2.4410728417404E10,2.4434474262168E10,271921.0,271927.451,272196.0,202540.234,135175.0,200407.709,1029.0,540.709,0.0,540.709,271921.0,540.709,271921.0
client,-product4close,16,HDD,0.42,5.54,1.08,0.67,1.52,0.61,0.37,0.37,1.02,1.01,1.14,0.93,0.5,0.74,169870.0,583.97,551.52,0.04,-0.02,21.63,-5438.42
client,-product4close,16,GraphicsCard,2.61,21.22,9.99,8.77,11.02,1.79,3.2,3.2,9.88,9.92,10.0,9.83,1.13,1.68,169870.0,5401.68,5342.2,-0.28,-0.39,-151.4,-106049.19
client,-product4close,16,Processor,1.19,166.55,16.37,5.35,31.53,18.2,331.12,331.12,6.54,13.17,25.57,9.9,1.79,2.65,169870.0,8851.41,3536.24,11.17,1.34,6039.72,364374.14
client,-product4close,16,Monitor,6254.66,6260.39,6257.83,6257.07,6258.61,0.99,0.98,0.98,6257.85,6257.84,6257.81,6257.83,0.77,1.14,1029.0,3383665.0,3383675.82,50.42,50.44,27262.55,1.371569524E7
client,-product4close,16,DUT,164.04,238.87,189.86,176.49,202.54,16.32,266.19,266.45,183.95,188.37,193.35,189.18,10.2,15.12,1029.0,102659.01,99463.42,59.33,53.42,32080.26,1.452601982E7
client,-product4close,17,Time (s),1583.0,542869.0,541.286,136615.5,407791.5,156487.646,2.4464608221824E10,2.4488383351292E10,272189.5,272199.863,272478.0,202733.591,135456.5,200825.056,1030.0,541.286,0.0,541.286,272189.5,541.286,272189.5
client,-product4close,17,HDD,0.42,5.64,1.1,0.67,1.52,0.62,0.39,0.39,1.02,1.02,1.14,0.94,0.5,0.74,170053.0,595.41,552.11,0.06,-0.02,32.48,-5443.79
client,-product4close,17,GraphicsCard,2.38,20.63,9.96,8.75,11.01,1.79,3.2,3.2,9.87,9.89,9.94,9.8,1.13,1.68,170053.0,5391.21,5342.49,-0.31,-0.4,-167.8,-108875.8
client,-product4close,17,Processor,1.19,176.07,16.33,5.35,31.53,18.17,330.08,330.08,6.54,13.14,25.57,9.86,1.79,2.65,170053.0,8839.2,3540.01,11.13,1.34,6024.51,364733.93
client,-product4close,17,Monitor,6253.39,6285.48,6258.95,6257.81,6258.99,3.31,10.95,10.96,6258.44,6258.4,6258.35,6258.94,0.59,0.88,1030.0,3387882.01,3387605.95,51.54,51.03,27897.88,1.388983019E7
client,-product4close,17,DUT,162.2,241.62,189.41,176.78,200.44,15.39,236.77,237.0,185.1,187.99,192.36,188.8,10.32,15.3,1030.0,102524.98,100192.04,58.88,54.57,31870.92,1.485338102E7
client,-product4close,18,Time (s),1582.0,543570.0,541.988,136834.0,408319.0,156680.542,2.4524981597549E10,2.4548792259295E10,272565.0,272573.856,272836.0,203020.916,135731.0,201232.024,1031.0,541.988,0.0,541.988,272565.0,541.988,272565.0
client,-product4close,18,HDD,0.42,5.04,1.08,0.67,1.52,0.6,0.36,0.36,1.02,1.0,1.14,0.92,0.5,0.74,170273.0,585.35,552.83,0.04,-0.02,21.68,-5451.3
client,-product4close,18,GraphicsCard,3.18,20.65,9.95,8.75,11.01,1.79,3.2,3.2,9.87,9.88,9.94,9.79,1.13,1.68,170273.0,5392.78,5349.42,-0.32,-0.4,-173.44,-109026.0
client,-product4close,18,Processor,1.19,168.93,16.25,5.35,31.53,18.08,326.76,326.76,6.54,13.05,25.28,9.84,1.79,2.65,170273.0,8807.31,3544.6,11.05,1.34,5988.97,365237.1
client,-product4close,18,Monitor,6253.65,6285.5,6271.74,6267.44,6277.16,7.68,58.87,58.93,6275.39,6272.59,6269.06,6271.73,3.23,4.79,1031.0,3399207.82,3401186.08,64.33,67.98,34866.09,1.85289687E7
client,-product4close,18,DUT,163.36,251.98,191.01,178.13,203.31,16.02,256.43,256.68,185.31,189.46,194.44,190.36,9.97,14.78,1031.0,103525.13,100435.8,60.48,54.78,32779.43,1.49311107E7
client,-product4close,19,Time (s),1583.0,543997.0,542.414,136921.5,408656.25,156809.112,2.4565270813466E10,2.4589097458289E10,272783.0,272788.016,273060.5,203177.086,135735.5,201238.695,1032.0,542.414,0.0,542.414,272783.0,542.414,272783.0
client,-product4close,19,HDD,0.42,4.89,1.1,0.67,1.52,0.62,0.38,0.38,1.02,1.02,1.14,0.94,0.5,0.74,170296.0,596.66,553.26,0.06,-0.02,32.54,-5455.66
client,-product4close,19,GraphicsCard,2.39,19.88,9.92,8.74,11.0,1.78,3.17,3.17,9.86,9.85,9.93,9.76,1.13,1.68,170296.0,5380.75,5348.2,-0.35,-0.41,-189.84,-111841.03
client,-product4close,19,Processor,1.19,171.9,16.23,5.35,30.93,18.1,327.54,327.54,6.54,13.02,25.57,9.82,1.79,2.65,170296.0,8803.38,3547.39,11.03,1.34,5982.83,365529.22
client,-product4close,19,Monitor,6237.17,6289.9,6267.93,6260.39,6274.89,7.42,55.05,55.11,6269.66,6267.89,6268.06,6267.92,7.19,10.66,1032.0,3399812.98,3400751.36,60.52,62.25,32826.9,1.698074175E7
client,-product4close,19,DUT,163.84,250.59,190.93,177.68,203.35,16.19,261.82,262.08,185.89,189.46,194.33,190.27,10.75,15.94,1032.0,103563.11,100829.34,60.4,55.36,32761.81,1.510126688E7
